"Rev. Lloyd A. Moss And Sallye L. Moss","Kum-Bah-Ya","http://bap-tizum.com/sites/default/files/audio/Rev.%20Lloyd%20A.%20Moss%20And%20Sallye%20L.%20Moss_Kum-Bah-Ya_33.mp3"
"Adrian Davis","The Law","http://bap-tizum.com/sites/default/files/audio/Adrian%20Davis_The%20Law_33.mp3"
"Burnis Geddis the blind soloist of Doraville","The Laws of God","http://bap-tizum.com/sites/default/files/audio/Do_Thy_Will.mp3"
"Burnis Geddis the blind soloist of Doraville","The Laws of God","http://bap-tizum.com/sites/default/files/audio/Job.mp3"
"Burnis Geddis the blind soloist of Doraville","The Laws of God","http://bap-tizum.com/sites/default/files/audio/Laws_of_God.mp3"
"Burnis Geddis the blind soloist of Doraville","The Laws of God","http://bap-tizum.com/sites/default/files/audio/What_is_the_Soul_of_a_Man.mp3"
"Burnis Geddis the blind soloist of Doraville","The Laws of God","http://bap-tizum.com/sites/default/files/audio/Wicked_Ways.mp3"
"The Duncanaires","Lead Me, Guide Me","http://bap-tizum.com/sites/default/files/audio/I_Trust_in_You.mp3"
"Heaven Bound Travelers","Leave Your Burdens","http://bap-tizum.com/sites/default/files/audio/Heaven%20Bound%20Travelers_Leave%20Your%20Burdens_33.mp3"
"The Fredrick Stevens Company","Let Him See You Through","http://bap-tizum.com/sites/default/files/audio/The%20Fredrick%20Stevens%20Company_Let%20Him%20See%20You%20Through_33.mp3"
"Saints College "Crusaders"","Let Jesus In","http://bap-tizum.com/sites/default/files/audio/Saints%20College%20"
"The Johnson Sisters And Carry Band","Let Me Lean On You","http://bap-tizum.com/sites/default/files/audio/The%20Johnson%20Sisters%20And%20Carry%20Band_Let%20Me%20Lean%20On%20You_33.mp3"
"Clara Ward And The Famous Ward Singers","Let Us All Go Back To The Old Landmark","http://bap-tizum.com/sites/default/files/audio/Clara%20Ward%20And%20The%20Famous%20Ward%20Singers_Let%20Us%20All%20Go%20Back%20To%20The%20Old%20Landmark_33.mp3"
"The Thomas Whitfield Company","Let's Shout","http://bap-tizum.com/sites/default/files/audio/The%20Thomas%20Whitfield%20Company_Let's%20Shout_33.mp3"
"Life","Throwin Down With Jesus","http://bap-tizum.com/sites/default/files/audio/Throwin_Down_With_Jesus.mp3"
"Rosetta Nubin","Lily Of The Valley","http://bap-tizum.com/sites/default/files/audio/Rosetta%20Nubin_Lily%20Of%20The%20Valley_33.mp3"
"Goodwill Youth Ensemble","This Little Light Of Mine","http://bap-tizum.com/sites/default/files/audio/Goodwill%20Youth%20Ensemble_This%20Little%20Light%20Of%20Mine_33.mp3"
"St. James Choir","A Little More Faith &amp; Grace","http://bap-tizum.com/sites/default/files/audio/St.%20James%20Choir_A%20Little%20More%20Faith%20&%20Grace_33.mp3"
"Prof. Harold Boggs And The Bobbs Specials","The Little Town Where I Was Born","http://bap-tizum.com/sites/default/files/audio/Prof.%20Harold%20Boggs%20And%20The%20Bobbs%20Specials_The%20Little%20Town%20Where%20I%20Was%20Born_33.mp3"
"The Harmonizing Four","Live Like Jesus","http://bap-tizum.com/sites/default/files/audio/The%20Harmonizing%20Four_Live%20Like%20Jesus_33.mp3"
"The Trumpeteers","Live The Life I Sing About","http://bap-tizum.com/sites/default/files/audio/The%20Trumpeteers_Live%20The%20Life%20I%20Sing%20About_33.mp3"
"Palestine Missionary Baptist Church Concert Choir","A Live Recording Session","http://bap-tizum.com/sites/default/files/audio/Genesis.mp3"
"The Voices Of Christ","Lo' He Comes","http://bap-tizum.com/sites/default/files/audio/The%20Voices%20Of%20Christ_Lo'%20He%20Comes_33.mp3"
"Angelic Choir","Long As I Got Him","http://bap-tizum.com/sites/default/files/audio/Angelic%20Choir_Long%20As%20I%20Got%20Him_33.mp3"
"The Mighty Voices Of Thunder","Long, Long Way","http://bap-tizum.com/sites/default/files/audio/The%20Mighty%20Voices%20Of%20Thunder_Long,%20Long%20Way_33.mp3"
"Johnny Thompson and the Pennsylvania District Choir F.B.H.","Look Over Your Shoulder","http://bap-tizum.com/sites/default/files/audio/I_Know_a_Man.mp3"
"Johnny Thompson and the Pennsylvania District Choir F.B.H.","Look Over Your Shoulder","http://bap-tizum.com/sites/default/files/audio/Look_Over_Your_Shoulder.mp3"
"Johnny Thompson and the Pennsylvania District Choir F.B.H.","Look Over Your Shoulder","http://bap-tizum.com/sites/default/files/audio/On_The_Battlefield.mp3"
"The Jubilee Four","Lookin' Up","http://bap-tizum.com/sites/default/files/audio/David_and_Goliath.mp3"
"The Voices-Supreme","Looking For Peace","http://bap-tizum.com/sites/default/files/audio/The%20Voices-Supreme_Looking%20For%20Peace_33.mp3"
"Bill Moss And The Celestials","Lord Bless Me","http://bap-tizum.com/sites/default/files/audio/Bill%20Moss%20And%20The%20Celestials_Lord%20Bless%20Me_33.mp3"
"Alvin Dread and The Alvin Dread Singers","The Lord Is Blessing Me","http://bap-tizum.com/sites/default/files/audio/alin-dread-try-jesus.mp3"
"James Cleveland With The Angelic Choir","The Lord Brought Us Out","http://bap-tizum.com/sites/default/files/audio/James%20Cleveland%20With%20The%20Angelic%20Choir_The%20Lord%20Brought%20Us%20Out_33.mp3"
"The Gospel Pearls Starring Bessie Griffin","Lord, Don't Move The Mountain","http://bap-tizum.com/sites/default/files/audio/The%20Gospel%20Pearls%20Starring%20Bessie%20Griffin_Lord,%20Don't%20Move%20The%20Mountain_33.mp3"
"The Heavenly Tones","Lord Don't Move The Mountain","http://bap-tizum.com/sites/default/files/audio/The%20Heavenly%20Tones_Lord%20Don't%20Move%20The%20Mountain_33.mp3"
"The Trumpeteers","Lord Ease My Troublin' Mind","http://bap-tizum.com/sites/default/files/audio/The%20Trumpeteers_Lord%20Ease%20My%20Troublin'%20Mind_33.mp3"
"Willie Banks And The Messengers","Lord Hear Me Pray","http://bap-tizum.com/sites/default/files/audio/Willie%20Banks%20And%20The%20Messengers_Lord%20Hear%20Me%20Pray_33.mp3"
"The Morning Echoes","Lord Help Me To Hold On","http://bap-tizum.com/sites/default/files/audio/Things_Are_Gonna_Change_Again.mp3"
"The Gospel Miracles","Lord Help Me To Hold Out","http://bap-tizum.com/sites/default/files/audio/The%20Gospel%20Miracles_Lord%20Help%20Me%20To%20Hold%20Out_33.mp3"
"Marion Gaines Singers","Lord Here I Am","http://bap-tizum.com/sites/default/files/audio/marion-gain-he-lifted-me.mp3"
"Marion Gaines Singers","Lord Here I Am","http://bap-tizum.com/sites/default/files/audio/marion-gain-ive-been-dedicated.mp3"
"The Original Church of God Presents The Celestial Choir","Lord, Hold My Hand","http://bap-tizum.com/sites/default/files/audio/Satan.mp3"
"The World Famous Spirit of Memphis","Lord Jesus","http://bap-tizum.com/sites/default/files/audio/The_Days_are_Passed_and_Gone.mp3"
"The World Famous Spirit of Memphis","Lord Jesus","http://bap-tizum.com/sites/default/files/audio/Savior_Lead_Me.mp3"
"The World Famous Spirit of Memphis","Lord Jesus","http://bap-tizum.com/sites/default/files/audio/Lords_Prayer.mp3"
"The World Famous Spirit of Memphis","Lord Jesus","http://bap-tizum.com/sites/default/files/audio/Lord_Jesus.mp3"
"The World Famous Spirit of Memphis","Lord Jesus","http://bap-tizum.com/sites/default/files/audio/If_I_Can_Make_it_in.mp3"
"Bessie Griffin And The Gospel Pearls","Lord, In The New Jerusalem","http://bap-tizum.com/sites/default/files/audio/Bessie%20Griffin%20And%20The%20Gospel%20Pearls_Lord,%20In%20The%20New%20Jerusalem_33.mp3"
"Ev. Shirley Caesar And The Caesar Singers With The Thompson Community Choir","Lord Revive Us","http://bap-tizum.com/sites/default/files/audio/Ev.%20Shirley%20Caesar%20And%20The%20Caesar%20Singers%20With%20The%20Thompson%20Community%20Choir_Lord%20Revive%20Us_33.mp3"
"The Volunteer Choir","Lord Send Me","http://bap-tizum.com/sites/default/files/audio/The%20Volunteer%20Choir_Lord%20Send%20Me_33.mp3"
"The Voices Of Christ","The Lord Sure Will Make A Way","http://bap-tizum.com/sites/default/files/audio/The%20Voices%20Of%20Christ_The%20Lord%20Sure%20Will%20Make%20A%20Way_33.mp3"
"The Famous Ward Singers","Lord, Touch Me","http://bap-tizum.com/sites/default/files/audio/famous-ward-singers-great-is-the-lord_0.mp3"
"The Famous Ward Singers","Lord, Touch Me","http://bap-tizum.com/sites/default/files/audio/famous-ward-singers-oh-lord-how-i.mp3"
"The Famous Ward Singers","Lord, Touch Me","http://bap-tizum.com/sites/default/files/audio/great-ward-singers-who-shall-be-a.mp3"
"Rev. Columbus Mann And His Pentcostal Choir","Lord Wash Me","http://bap-tizum.com/sites/default/files/audio/Rev.%20Columbus%20Mann%20And%20His%20Pentcostal%20Choir_Lord%20Wash%20Me_33.mp3"
"The Heavenly Echoes","The Lord Will Provide","http://bap-tizum.com/sites/default/files/audio/Through_The_Years.mp3"
"The Heavenly Echoes","The Lord Will Provide","http://bap-tizum.com/sites/default/files/audio/Testify_for_Jesus.mp3"
"The Testimonial Singers","Love Covers","http://bap-tizum.com/sites/default/files/audio/testimony-singers-farther-along.mp3"
"Voices of Tabernacle","The Love of God","http://bap-tizum.com/sites/default/files/audio/Calvary.mp3"
"The New Liberty Apostolic Faith Church","Love Lifted Me","http://bap-tizum.com/sites/default/files/audio/We_are_the_Army_of_the_King.mp3"
"The Five Blind Boys Of Alabama","Love Is Like A River","http://bap-tizum.com/sites/default/files/audio/The%20Five%20Blind%20Boys%20Of%20Alabama_Love%20Is%20Like%20A%20River_33.mp3"
"The Modulations","With a Made Up Mind","http://bap-tizum.com/sites/default/files/audio/Leave_it_Up_to_Jesus.mp3"
"Dorothy Grant And Springhill Baptist Combined Choir","Makin' Do","http://bap-tizum.com/sites/default/files/audio/Dorothy%20Grant%20And%20Springhill%20Baptist%20Combined%20Choir_Makin'%20Do_33.mp3"
"The Sensational Williams Brothers","Mama Prayed For Me","http://bap-tizum.com/sites/default/files/audio/He_Didnt_Have_to_do_it.mp3"
"The Caravans","Mary Don't You Weep","http://bap-tizum.com/sites/default/files/audio/The%20Caravans_Mary%20Don't%20You%20Weep_33.mp3"
"The Harmonizing Four","Mary Don't You Weep","http://bap-tizum.com/sites/default/files/audio/The%20Harmonizing%20Four_Mary%20Don't%20You%20Weep_33.mp3"
"Rev. Claude Jeter","Mary Don't You Weep","http://bap-tizum.com/sites/default/files/audio/Rev.%20Claude%20Jeter_Mary%20Don't%20You%20Weep_33.mp3"
"Kenneth Ward and the Central Illinois Mass Choir","Mattie Moss Clark Presents Kenneth Ward and the Central Illinois Mass Choir","http://bap-tizum.com/sites/default/files/audio/kenneth-ward-love-of-jesus.mp3"
"The Meadowlark Singers","I Don't Need No Doctor When I Come to Die","http://bap-tizum.com/sites/default/files/audio/I_Dont_Need_No_Doctor_When_I_Come_to_Die.mp3"
"The Meadowlark Singers","I Wish I Had Answered","http://bap-tizum.com/sites/default/files/audio/I_Wish_I_Had_Answered.mp3"
"The Meadowlark Singers","Miracle of Jesus","http://bap-tizum.com/sites/default/files/audio/Miracle_of_Jesus.mp3"
"The Meadowlark Singers","Oh What He Done for Me","http://bap-tizum.com/sites/default/files/audio/Oh_What_He_Done_For_Me.mp3"
"The Mighty Voices Of Thunder","Meet Him In The Air","http://bap-tizum.com/sites/default/files/audio/The%20Mighty%20Voices%20Of%20Thunder_Meet%20Him%20In%20The%20Air_33.mp3"
"George Hines And The Gospel Winds","Mercy","http://bap-tizum.com/sites/default/files/audio/George%20Hines%20And%20The%20Gospel%20Winds_Mercy_33.mp3"
"Community Youth Ensemble","Mercy ! Mercy !","http://bap-tizum.com/sites/default/files/audio/Community%20Youth%20Ensemble_Mercy%20!%20Mercy%20!_33.mp3"
"The Harmonizing Four","Michael Row The Boat Ashore","http://bap-tizum.com/sites/default/files/audio/The%20Harmonizing%20Four_Michael%20Row%20The%20Boat%20Ashore_33.mp3"
"Prof. Robert Banks","A Mighty Good Way","http://bap-tizum.com/sites/default/files/audio/Prof.%20Robert%20Banks_A%20Mighty%20Good%20Way_33.mp3"
"Mighty Gospel Seven","Mighty Gospel Seven","http://bap-tizum.com/sites/default/files/audio/Ive_Got_A_Home_In_That_Rock.mp3"
"Mighty Gospel Seven","Mighty Gospel Seven","http://bap-tizum.com/sites/default/files/audio/Come_In_The_Room.mp3"
"Rev. Robert Smith, Jr. and Dorothy Wilson","A Mind to Live for Jesus","http://bap-tizum.com/sites/default/files/audio/Bow_Down.mp3"
"Dorothy Norwood And James Herndon","Mine Eyes Have Seen The Glory","http://bap-tizum.com/sites/default/files/audio/Dorothy%20Norwood%20And%20James%20Herndon_Mine%20Eyes%20Have%20Seen%20The%20Glory_33.mp3"
"The Canton Spirituals","Mississippi Po Boy","http://bap-tizum.com/sites/default/files/audio/Mississippi_Po_Boy.mp3"
"Mattie Johnson and the Stars of Faith","More Time To Pray","http://bap-tizum.com/sites/default/files/audio/mattie-johnson-gods-giving.mp3"
"Bill Moss and The Celestials","Mother of My Children","http://bap-tizum.com/sites/default/files/audio/Gone_At_Last.mp3"
"Bill Moss and The Celestials","Mother of My Children","http://bap-tizum.com/sites/default/files/audio/I_See_How_The_Lord_Has_Blessed_Me.mp3"
"Clarence Fountain And The Five Blind Boys Of Alabama","Mother On The Train","http://bap-tizum.com/sites/default/files/audio/Clarence%20Fountain%20And%20The%20Five%20Blind%20Boys%20Of%20Alabama_Mother%20On%20The%20Train_33.mp3"
"Northeastern Michigan Church Of God In Christ State Choir","Motherless Child","http://bap-tizum.com/sites/default/files/audio/Northeastern%20Michigan%20Church%20Of%20God%20In%20Christ%20State%20Choir_Motherless%20Child_33.mp3"
"The Dynamic Gospel Flames","Mother's Prayer","http://bap-tizum.com/sites/default/files/audio/The%20Dynamic%20Gospel%20Flames_Mother's%20Prayer_33.mp3"
"Willie Banks And The Messengers","Mother's Still Alive","http://bap-tizum.com/sites/default/files/audio/Willie%20Banks%20And%20The%20Messengers_Mother's%20Still%20Alive_33.mp3"
"The New Messengers Of Happiness","Move In The Room","http://bap-tizum.com/sites/default/files/audio/The%20New%20Messengers%20Of%20Happiness_Move%20In%20The%20Room_33.mp3"
"The Sensational New Messengers Of Happiness","Move In The Room","http://bap-tizum.com/sites/default/files/audio/The%20Sensational%20New%20Messengers%20Of%20Happiness_Move%20In%20The%20Room_33.mp3"
"Pastor L.J. London And The New Jerusalem Family","Movin' In The Spirit","http://bap-tizum.com/sites/default/files/audio/Pastor%20L.J.%20London%20And%20The%20New%20Jerusalem%20Family_Movin'%20In%20The%20Spirit_33.mp3"
"Reverend Oris Mays","Up To Mt. Zion","http://bap-tizum.com/sites/default/files/audio/rev-oris-i-believe.mp3"
"Ruth Davis And The Davis Singers","My All And All","http://bap-tizum.com/sites/default/files/audio/Ruth%20Davis%20And%20The%20Davis%20Singers_My%20All%20And%20All_33.mp3"
"Bill Moss and the Celestials","My Child Came Home","http://bap-tizum.com/sites/default/files/audio/bill-moss-i-had-a-dream_0.mp3"
"Bill Moss and the Celestials","My Child Came Home","http://bap-tizum.com/sites/default/files/audio/bill-moss-that-makes-me-happy_0.mp3"
"Bill Moss and the Celestials","My Child Came Home","http://bap-tizum.com/sites/default/files/audio/bill-moss-im-a-little-christian-child.mp3"
"Charles Taylor And The Taylor Singers","In My Day","http://bap-tizum.com/sites/default/files/audio/Charles%20Taylor%20And%20The%20Taylor%20Singers_In%20My%20Day_33.mp3"
"Selah Jubilee Choir","My Dungeon Shook","http://bap-tizum.com/sites/default/files/audio/Selah%20Jubilee%20Choir_My%20Dungeon%20Shook_33.mp3"
"James Cleveland With The Gospel Chimes","My Jesus Love Just Bubbles Over","http://bap-tizum.com/sites/default/files/audio/James%20Cleveland%20With%20The%20Gospel%20Chimes_My%20Jesus%20Love%20Just%20Bubbles%20Over_33.mp3"
"George Hines And The Gospel Winds","My Life","http://bap-tizum.com/sites/default/files/audio/George%20Hines%20And%20The%20Gospel%20Winds_My%20Life_33.mp3"
"The Trumpelettes","My Life Will Be Sweeter","http://bap-tizum.com/sites/default/files/audio/The%20Trumpelettes_My%20Life%20Will%20Be%20Sweeter_33.mp3"
"The Morning Star Gospel Singers","My Mind Is Made Up","http://bap-tizum.com/sites/default/files/audio/The%20Morning%20Star%20Gospel%20Singers_My%20Mind%20Is%20Made%20Up_33.mp3"
"Bill Moss And The Celestials","My New Determination","http://bap-tizum.com/sites/default/files/audio/Bill%20Moss%20And%20The%20Celestials_My%20New%20Determination_33.mp3"
"The Ronald Ingraham Concert Choir","My Reward","http://bap-tizum.com/sites/default/files/audio/Im_Gonna_Stand_For_Jesus.mp3"
"The Drinkard Singers","My Rock","http://bap-tizum.com/sites/default/files/audio/The%20Drinkard%20Singers_My%20Rock_33.mp3"
"The Young Angelics In Concert","My Sweet Lord","http://bap-tizum.com/sites/default/files/audio/The%20Young%20Angelics%20In%20Concert_My%20Sweet%20Lord_33.mp3"
"The Savettes","Never Turn Back","http://bap-tizum.com/sites/default/files/audio/The%20Savettes_Never%20Turn%20Back_33.mp3"
"Spirit of Love-n-Action, Inc. featuring The Magic Message of Olivia Branch Walker","New Life","http://bap-tizum.com/sites/default/files/audio/God_Can.mp3"
"New Orleans Gospel Soul Children with Thomas Whitfield","New Orleans Gospel Soul Children with Thomas Whitfield Live In Nashville","http://bap-tizum.com/sites/default/files/audio/gospel-soul-theres-a-joy.mp3"
"Rev. Ralph Skipper and The Saints of Cleveland","A New &amp; Peaceful Life","http://bap-tizum.com/sites/default/files/audio/Try_the_Lord.mp3"
"The Second Coming","A New World-A-Coming","http://bap-tizum.com/sites/default/files/audio/The%20Second%20Coming_A%20New%20World-A-Coming_33.mp3"
"George Hines And The Gospel Winds","No Other Desire","http://bap-tizum.com/sites/default/files/audio/George%20Hines%20And%20The%20Gospel%20Winds_No%20Other%20Desire_33.mp3"
"Salt Of The Earth","No Time To Lose","http://bap-tizum.com/sites/default/files/audio/Salt%20Of%20The%20Earth_No%20Time%20To%20Lose_33.mp3"
"The Gospel Comforters","Noah's Ark","http://bap-tizum.com/sites/default/files/audio/Yes_God_is_Real.mp3"
"Inez Andrews","This Is Not The First Time I've Been Last","http://bap-tizum.com/sites/default/files/audio/Inez%20Andrews_This%20Is%20Not%20The%20First%20Time%20I've%20Been%20Last_33.mp3"
"In Memory Of Ruth Davis","Not A Word","http://bap-tizum.com/sites/default/files/audio/In%20Memory%20Of%20Ruth%20Davis_Not%20A%20Word_33.mp3"
"Al "The Bishop" Hobbs & The Music Makers","O What A Wonderful God","http://bap-tizum.com/sites/default/files/audio/Im_Yours.mp3"
"Biblical Gospel Singers","Oh! Give Thanks Unto The Lord","http://bap-tizum.com/sites/default/files/audio/Biblical%20Gospel%20Singers_Oh!%20Give%20Thanks%20Unto%20The%20Lord_33.mp3"
"The Harmonizing Four","Oh Sinner","http://bap-tizum.com/sites/default/files/audio/The%20Harmonizing%20Four_Oh%20Sinner_33.mp3"
"James Cleveland With THe Angelic Choir","The Old Account","http://bap-tizum.com/sites/default/files/audio/James%20Cleveland%20With%20THe%20Angelic%20Choir_The%20Old%20Account_33.mp3"
"The Littlejohn Brothers","Old Enough","http://bap-tizum.com/sites/default/files/audio/I_Cant_Stop_Now.mp3"
"Clara Ward","The Old Landmark","http://bap-tizum.com/sites/default/files/audio/Clara%20Ward_The%20Old%20Landmark_33.mp3"
"Prof. Herman Stevens","Old Ship Of Zion","http://bap-tizum.com/sites/default/files/audio/Prof.%20Herman%20Stevens_Old%20Ship%20Of%20Zion_33.mp3"
"St. Mathews Church Choir","Old-Time Gospel Singing","http://bap-tizum.com/sites/default/files/audio/Lord_I_Would_Come_to_Thee.mp3"
"The Harmonizing Four","Old Time Religion","http://bap-tizum.com/sites/default/files/audio/Without_Him.mp3"
"The Harmonizing Four","Old Time Religion","http://bap-tizum.com/sites/default/files/audio/Well_Done.mp3"
"The Harmonizing Four","Old Time Religion","http://bap-tizum.com/sites/default/files/audio/Standing_Here_Wondering.mp3"
"The Harmonizing Four","Old Time Religion","http://bap-tizum.com/sites/default/files/audio/Old_Time_Religion.mp3"
"The Harmonizing Four","Old Time Religion","http://bap-tizum.com/sites/default/files/audio/Oh_Happy_Day.mp3"
"The Harmonizing Four","Old Time Religion","http://bap-tizum.com/sites/default/files/audio/Go_Tell_The_Angels.mp3"
"Dr. C.J. Johnson and His Family","The Old Time Song Service","http://bap-tizum.com/sites/default/files/audio/God_Rode_On_a_Windstorm.mp3"
"Dr. C.J. Johnson and His Family","The Old Time Song Service","http://bap-tizum.com/sites/default/files/audio/Lord_Im_Running_Trying_to_Make_100.mp3"
"Dr. C.J. Johnson and His Family","The Old Time Song Service","http://bap-tizum.com/sites/default/files/audio/Sow_a_Good_Seed.mp3"
"Dr. C.J. Johnson and His Family","The Old Time Song Service","http://bap-tizum.com/sites/default/files/audio/You_Cant_Go_Wrong_and_Get_By.mp3"
"Dorothy Grant Sings Accompanied By The Springhill Baptist Combined Choir","For Once In MY Life","http://bap-tizum.com/sites/default/files/audio/Dorothy%20Grant%20Sings%20Accompanied%20By%20The%20Springhill%20Baptist%20Combined%20Choir_For%20Once%20In%20MY%20Life_33.mp3"
"Bobby Dunn And The Sensationals","One Day When The Lord Will Call Me","http://bap-tizum.com/sites/default/files/audio/Bobby%20Dunn%20And%20The%20Sensationals_One%20Day%20When%20The%20Lord%20Will%20Call%20Me_33.mp3"
"Maceo Woods And The Christian Tabernacle Concert Choir","One Is Missing","http://bap-tizum.com/sites/default/files/audio/Maceo%20Woods%20And%20The%20Christian%20Tabernacle%20Concert%20Choir_One%20Is%20Missing_33.mp3"
"Institutional Radio Choir","One More Day","http://bap-tizum.com/sites/default/files/audio/institutional-radio-choir-i-feel-the-spirit_0.mp3"
"Institutional Radio Choir","One More Day","http://bap-tizum.com/sites/default/files/audio/inst-radio-coir-keys-to-the-.mp3"
"Swanee Quintet","One More River To Cross","http://bap-tizum.com/sites/default/files/audio/Swanee%20Quintet_One%20More%20River%20To%20Cross_33.mp3"
"Bread of Life","One in the Spirit","http://bap-tizum.com/sites/default/files/audio/Forgive_Me.mp3"
"The Voices of Tabernacle","Only Believe","http://bap-tizum.com/sites/default/files/audio/the-voices-of-when-i-come-to-the.mp3"
"McCallisters","Open Up... Let Him In","http://bap-tizum.com/sites/default/files/audio/mcallisters-singing-is-god.mp3"
"Bill Spivery And The Sons Of Truth","Operator","http://bap-tizum.com/sites/default/files/audio/Bill%20Spivery%20And%20The%20Sons%20Of%20Truth_Operator_33.mp3"
"The Gospel Miracles","Ordinary Thing","http://bap-tizum.com/sites/default/files/audio/The%20Gospel%20Miracles_Ordinary%20Thing_33.mp3"
"The East Side Community Chorus Of Detroit Michigan","Otherside Of Jordan","http://bap-tizum.com/sites/default/files/audio/The%20East%20Side%20Community%20Chorus%20Of%20Detroit%20Michigan_Otherside%20Of%20Jordan_33.mp3"
"Willie Banks And The Messengers","Our Thanks To God","http://bap-tizum.com/sites/default/files/audio/Willie%20Banks%20And%20The%20Messengers_Our%20Thanks%20To%20God_33.mp3"
"Rev. Leroy Liddell","Out Here On His Word","http://bap-tizum.com/sites/default/files/audio/Ill_Fly_Away.mp3"
"Rev. Leroy Liddell","Out Here On His Word","http://bap-tizum.com/sites/default/files/audio/Now_Is_The_Time.mp3"
"The Blendwrights","Over the Sunset Mountain","http://bap-tizum.com/sites/default/files/audio/Soon_I_Will_be_Done.mp3"
"The Blendwrights","Over the Sunset Mountain","http://bap-tizum.com/sites/default/files/audio/Sinner_Please.mp3"
"The Mighty Clouds Of Joy","Over In Zion","http://bap-tizum.com/sites/default/files/audio/The%20Mighty%20Clouds%20Of%20Joy_Over%20In%20Zion_33.mp3"
"The 4th of May","Pass it on","http://bap-tizum.com/sites/default/files/audio/Somewhere_Near_You.mp3"
"Marvin Anderson Singers","Pattern My Life","http://bap-tizum.com/sites/default/files/audio/Dont_Forget_about_Me.mp3"
"The Bell Jubilee Sound","Peace Sweet Peace","http://bap-tizum.com/sites/default/files/audio/The%20Bell%20Jubilee%20Sound_Peace%20Sweet%20Peace_33.mp3"
"The Fredrick Stevens Company","Pentecostal Power","http://bap-tizum.com/sites/default/files/audio/The%20Fredrick%20Stevens%20Company_Pentecostal%20Power_33.mp3"
"The Five Blind Boys Of Alabama","People Don't Sing","http://bap-tizum.com/sites/default/files/audio/The%20Five%20Blind%20Boys%20Of%20Alabama_People%20Don't%20Sing_33.mp3"
"Gospel Hi-Lites","People Is A Funny Thing","http://bap-tizum.com/sites/default/files/audio/Gospel%20Hi-Lites_People%20Is%20A%20Funny%20Thing_33.mp3"
"The Brooklyn Allstars","People Get Ready","http://bap-tizum.com/sites/default/files/audio/The%20Brooklyn%20Allstars_People%20Get%20Ready_33.mp3"
"Lula Collins","Phone Call from Heaven: The Bishop","http://bap-tizum.com/sites/default/files/audio/Hes_Real.mp3"
"Noah's Ark","Phone Call from Heaven: The Bishop","http://bap-tizum.com/sites/default/files/audio/Noahs_Ark.mp3"
"The Spirit of Memphis","Phone Call from Heaven: The Bishop","http://bap-tizum.com/sites/default/files/audio/You_Better_Run.mp3"
"The Tabernacle Echoes","Pilgrims And Strangers","http://bap-tizum.com/sites/default/files/audio/The%20Tabernacle%20Echoes_Pilgrims%20And%20Strangers_33.mp3"
"The Violinaires","Please Answer This Prayer","http://bap-tizum.com/sites/default/files/audio/The%20Violinaires_Please%20Answer%20This%20Prayer_33.mp3"
"Angelic Gospel Singers","Please Lord Remember","http://bap-tizum.com/sites/default/files/audio/Angelic%20Gospel%20Singers_Please%20Lord%20Remember_33.mp3"
"Bro. Ray Magee","Poor Pilgrim","http://bap-tizum.com/sites/default/files/audio/Bro.%20Ray%20Magee_Poor%20Pilgrim_33.mp3"
"Mattie Moss Clark And The Michigan State Community Choir","Power Is All You Need","http://bap-tizum.com/sites/default/files/audio/Mattie%20Moss%20Clark%20And%20The%20Michigan%20State%20Community%20Choir_Power%20Is%20All%20You%20Need_33.mp3"
"Rosie Wallace And The First Church Of Love, Faith, And Deliverance Choir","Power Of The Holy Ghost","http://bap-tizum.com/sites/default/files/audio/Rosie%20Wallace%20And%20The%20First%20Church%20Of%20Love,%20Faith,%20And%20Deliverance%20Choir_Power%20Of%20The%20Holy%20Ghost_33.mp3"
"Saint Cotton","Power In The Name of Jesus","http://bap-tizum.com/sites/default/files/audio/Power_In_The_Name_of_Jesus.mp3"
"Saints College "Crusaders"","Praise Be To God","http://bap-tizum.com/sites/default/files/audio/Saints%20College%20"
"Bobby Dunn And The Sensationals","Praise God","http://bap-tizum.com/sites/default/files/audio/Bobby%20Dunn%20And%20The%20Sensationals_Praise%20God_33.mp3"
"Timothy Wright and the Celestial Choir of Washington Temple C.O.G.I.C.","Praise Him","http://bap-tizum.com/sites/default/files/audio/Long_Way.mp3"
"Timothy Wright and the Celestial Choir of Washington Temple C.O.G.I.C.","Praise Him","http://bap-tizum.com/sites/default/files/audio/Christ_is_All.mp3"
"Timothy Wright and the Celestial Choir of Washington Temple C.O.G.I.C.","Praise Him","http://bap-tizum.com/sites/default/files/audio/Clap_Your_Hands.mp3"
"Charles James With Evangelist Gladys James And The Truelight Gospel Singers","Praise Him","http://bap-tizum.com/sites/default/files/audio/Charles%20James%20With%20Evangelist%20Gladys%20James%20And%20The%20Truelight%20Gospel%20Singers_Praise%20Him_33.mp3"
"Timothy Carpenter And Triunity","Praise Him","http://bap-tizum.com/sites/default/files/audio/Timothy%20Carpenter%20And%20Triunity_Praise%20Him_33.mp3"
"Voices of Melody","Praising the Savior","http://bap-tizum.com/sites/default/files/audio/Fisher_of_Men.mp3"
"Voices of Melody","Praising the Savior","http://bap-tizum.com/sites/default/files/audio/Sweet_Sweet_Melody.mp3"
"Rev. Cleophus Robinson and Sister Josephine James","Pray For Me","http://bap-tizum.com/sites/default/files/audio/I_Know_What_The_Lord_Can_Do.mp3"
