Artist,Title,Url
Brother Rawlinson,My Testimony,http://bap-tizum.com/sites/default/files/audio/Brother%20Rawlinson_My%20Testimony_45.mp3
Brother Rawlinson,My Testimony pt 1,http://bap-tizum.com/sites/default/files/audio/Brother%20Rawlinson_My%20Testimony%20pt%201_45.mp3
Brother Rawlinson,My Testimony Side 2,http://bap-tizum.com/sites/default/files/audio/My_Testimony_Side_2.mp3
Willie Banks And The Messengers,On My Way,http://bap-tizum.com/sites/default/files/audio/Willie%20Banks%20And%20The%20Messengers_On%20My%20Way_45.mp3
The Staple Singers,On My Way To Heaven,http://bap-tizum.com/sites/default/files/audio/The%20Staple%20Singers_On%20My%20Way%20To%20Heaven_45.mp3
The Friendly Brothers,Near The Cross,http://bap-tizum.com/sites/default/files/audio/The%20Friendly%20Brothers_Near%20The%20Cross_45.mp3
Swan Silvertones,Near The Cross pt 2,http://bap-tizum.com/sites/default/files/audio/Swan%20Silvertones_Near%20The%20Cross%20pt%202_45.mp3
Sara Watson Ferguson,The Needed Time,http://bap-tizum.com/sites/default/files/audio/Sara%20Watson%20Ferguson_The%20Needed%20Time_45.mp3
The Mighty Skylights,Never Alone,http://bap-tizum.com/sites/default/files/audio/The%20Mighty%20Skylights_Never%20Alone_45.mp3
The Gospelaires,Never Turn Back,http://bap-tizum.com/sites/default/files/audio/Never_Turn_Back_0.mp3
The Gospelaires,Never Turn Back,http://bap-tizum.com/sites/default/files/audio/Never_Turn_Back.mp3
Mighty Redeemers,New Born Soul,http://bap-tizum.com/sites/default/files/audio/Mighty%20Redeemers_New%20Born%20Soul_45.mp3
The Pilgrim Wonders,New Born Soul,http://bap-tizum.com/sites/default/files/audio/The%20Pilgrim%20Wonders_New%20Born%20Soul_45.mp3
Bro. Ed. Smith & The Golden Gospel Singers,New Day,http://bap-tizum.com/sites/default/files/audio/New_Day.mp3
St. Teresa Gospel Singers,New Determination,http://bap-tizum.com/sites/default/files/audio/New_Determination.mp3
Raymond Rasberry,No Condemnation,http://bap-tizum.com/sites/default/files/audio/Raymond%20Rasberry_No%20Condemnation_45.mp3
James Cleveland And The Angelic Choir,"No Cross, No Crown","http://bap-tizum.com/sites/default/files/audio/James%20Cleveland%20And%20The%20Angelic%20Choir_No%20Cross,%20No%20Crown_45.mp3"
The Consolers,No Room In The Inn,http://bap-tizum.com/sites/default/files/audio/The%20Consolers_No%20Room%20In%20The%20Inn_45.mp3
The Mighty Clouds of Joy,Nobody Can Turn Me Around,http://bap-tizum.com/sites/default/files/audio/Nobody_Can_Turn_Me_Around.mp3
Rev. Oris Mays,Nobody Can Turn Me Around,http://bap-tizum.com/sites/default/files/audio/Nobody_Can_Turn_Me_Around_0.mp3
The National Independence Singers,Nobody But The Lord,http://bap-tizum.com/sites/default/files/audio/The%20National%20Independence%20Singers_Nobody%20But%20The%20Lord_45.mp3
Bishop Louis H. Narcisse,Nobody But You,http://bap-tizum.com/sites/default/files/audio/Bishop%20Louis%20H.%20Narcisse_Nobody%20But%20You_45.mp3
Bishop Louis H. Narcisse,Nobody But You,http://bap-tizum.com/sites/default/files/audio/Bishop%20Louis%20H.%20Narcisse_Nobody%20But%20You_45_0.mp3
Gospel Cavaliers Of Detroit,Nobody But You,http://bap-tizum.com/sites/default/files/audio/Gospel%20Cavaliers%20Of%20Detroit_Nobody%20But%20You_45.mp3
Ernest Franklin,Nobody But You Lord,http://bap-tizum.com/sites/default/files/audio/Ernest%20Franklin_Nobody%20But%20You%20Lord_45.mp3
Mighty Clouds Of Joy,None But The Righteous,http://bap-tizum.com/sites/default/files/audio/Mighty%20Clouds%20Of%20Joy_None%20But%20The%20Righteous_45.mp3
Morning Echoes,Not Bread Alone,http://bap-tizum.com/sites/default/files/audio/Morning%20Echoes_Not%20Bread%20Alone_45.mp3
Pennington Specials,Nothing Too Hard For God,http://bap-tizum.com/sites/default/files/audio/Nothing_Too_Hard_For_God.mp3
The Mighty Voices of Jericho,Nowhere to Run - Nowhere to Hide,http://bap-tizum.com/sites/default/files/audio/Nowhere_to_Run_-_Nowhere_to_Hide.mp3
The Heavenly Saints Spiritual Singers,Oh Lord I Thank You,http://bap-tizum.com/sites/default/files/audio/Oh_Lord_I_Thank_You.mp3
Swan Silvertones,Oh Mary Don't You Weep,http://bap-tizum.com/sites/default/files/audio/Oh_Mary_Dont_You_Weep.mp3
The Spring Highland Gospel Singers,Oh What A Fellowship,http://bap-tizum.com/sites/default/files/audio/The%20Spring%20Highland%20Gospel%20Singers_Oh%20What%20A%20Fellowship_45.mp3
Eulaletta Johnson And The Sherles Brothers,"Oh What A Great, Great Man","http://bap-tizum.com/sites/default/files/audio/Eulaletta%20Johnson%20And%20The%20Sherles%20Brothers_Oh%20What%20A%20Great,%20Great%20Man_45.mp3"
Reverend Cleophus Robinson And His Sister Josephine James,This Old Building,http://bap-tizum.com/sites/default/files/audio/Reverend%20Cleophus%20Robinson%20And%20His%20Sister%20Josephine%20James_This%20Old%20Building_45.mp3
Pilgrim Jubilee Singers,The Old Ship,http://bap-tizum.com/sites/default/files/audio/Pilgrim%20Jubilee%20Singers_The%20Old%20Ship_45.mp3
Brother Joe May,This Old Ship Of Zion,http://bap-tizum.com/sites/default/files/audio/Brother%20Joe%20May_This%20Old%20Ship%20Of%20Zion_45.mp3
Brother Joe May,The Old Ship Of Zion,http://bap-tizum.com/sites/default/files/audio/Brother%20Joe%20May_The%20Old%20Ship%20Of%20Zion_45.mp3
Obedient Singer,This Old Soul of Mine,http://bap-tizum.com/sites/default/files/audio/This_Old_Soul_of_Mine.mp3
The Masters of Harmony,Ole McDonald,http://bap-tizum.com/sites/default/files/audio/Ole_McDonald.mp3
Dennis Byrd,One Day,http://bap-tizum.com/sites/default/files/audio/Dennis%20Byrd_One%20Day_45.mp3
Dennis Byrd,One Day,http://bap-tizum.com/sites/default/files/audio/Dennis%20Byrd_One%20Day_45_0.mp3
The Golden Tones,One Moment In Glory,http://bap-tizum.com/sites/default/files/audio/The%20Golden%20Tones_One%20Moment%20In%20Glory_45.mp3
The Mighty Superiors,One More River,http://bap-tizum.com/sites/default/files/audio/The%20Mighty%20Superiors_One%20More%20River_45.mp3
Swanee Quintet,One More River To Cross,http://bap-tizum.com/sites/default/files/audio/Swanee%20Quintet_One%20More%20River%20To%20Cross_45.mp3
The Duncanaires,One Step Closer,http://bap-tizum.com/sites/default/files/audio/The%20Duncanaires_One%20Step%20Closer_45.mp3
John Lee,One Step At The Time,http://bap-tizum.com/sites/default/files/audio/John%20Lee_One%20Step%20At%20The%20Time_45.mp3
Helen Robinson Youth Chorus,The Only Hope We Have,http://bap-tizum.com/sites/default/files/audio/Helen%20Robinson%20Youth%20Chorus_The%20Only%20Hope%20We%20Have_45.mp3
The Friendly Brothers,Operator,http://bap-tizum.com/sites/default/files/audio/The%20Friendly%20Brothers_Operator_45.mp3
Dixie Hummingbirds,Our Father's Children,http://bap-tizum.com/sites/default/files/audio/Dixie%20Hummingbirds_Our%20Father's%20Children_45.mp3
Dixie Hummingbirds,Our Father's Children,http://bap-tizum.com/sites/default/files/audio/Dixie%20Hummingbirds_Our%20Father's%20Children_45_0.mp3
Tennesee Baptist,Our Gospel Roots,http://bap-tizum.com/sites/default/files/audio/Tennesee%20Baptist_Our%20Gospel%20Roots_45.mp3
Rev George Oliver,Our Heavenly Fathers Children,http://bap-tizum.com/sites/default/files/audio/Rev%20George%20Oliver_Our%20Heavenly%20Fathers%20Children_45.mp3
Dixie Hummingbirds,Our Prayer For Peace,http://bap-tizum.com/sites/default/files/audio/Our_Prayer_For_Peace.mp3
Pilgrim Harmonizers,Over The Hill,http://bap-tizum.com/sites/default/files/audio/Over_The_Hill.mp3
Reverend Julius Cheeks and the Four Knights,Over Yonder,http://bap-tizum.com/sites/default/files/audio/Over_Yonder.mp3
Dwitt Jones And The Twilight Gospel Singers,Packin' Up,http://bap-tizum.com/sites/default/files/audio/Dwitt%20Jones%20And%20The%20Twilight%20Gospel%20Singers_Packin'%20Up_45.mp3
Dwitt Jones And The Twilight Gospel Singers,Packin' Up,http://bap-tizum.com/sites/default/files/audio/Dwitt%20Jones%20And%20The%20Twilight%20Gospel%20Singers_Packin'%20Up_45_0.mp3
The Spirit Of Memphis,Pay Day,http://bap-tizum.com/sites/default/files/audio/The%20Spirit%20Of%20Memphis_Pay%20Day_45.mp3
Ron Carter,Peace Be Still,http://bap-tizum.com/sites/default/files/audio/Ron%20Carter_Peace%20Be%20Still_45.mp3
The Harold Smith Majestics,Peace Be Still,http://bap-tizum.com/sites/default/files/audio/The%20Harold%20Smith%20Majestics_Peace%20Be%20Still_45.mp3
The Lunenberg Travelers,Peace Be Still,http://bap-tizum.com/sites/default/files/audio/The%20Lunenberg%20Travelers_Peace%20Be%20Still_45.mp3
The Pilgrim Travelers,Peace of Mind,http://bap-tizum.com/sites/default/files/audio/Peace_of_Mind.mp3
Eryke McClinton,Peace In The Valley,http://bap-tizum.com/sites/default/files/audio/Eryke%20McClinton_Peace%20In%20The%20Valley_45.mp3
Rev. George Oliver,Peace In The Valley,http://bap-tizum.com/sites/default/files/audio/Rev.%20George%20Oliver_Peace%20In%20The%20Valley_45.mp3
Wayne And Thelma And The McAllister Singers,Peace When He Comes,http://bap-tizum.com/sites/default/files/audio/Wayne%20And%20Thelma%20And%20The%20McAllister%20Singers_Peace%20When%20He%20Comes_45.mp3
The Sensational Silvertones,People Don't Do Like They Used To,http://bap-tizum.com/sites/default/files/audio/The%20Sensational%20Silvertones_People%20Don't%20Do%20Like%20They%20Used%20To_45.mp3
The McAllister Singers,Pile of Dust,http://bap-tizum.com/sites/default/files/audio/Pile_of_Dust.mp3
The Bells Of Joy,Play On Your Harp Little David,http://bap-tizum.com/sites/default/files/audio/The%20Bells%20Of%20Joy_Play%20On%20Your%20Harp%20Little%20David_45.mp3
The Gospel Keys,Praise Him,http://bap-tizum.com/sites/default/files/audio/The%20Gospel%20Keys_Praise%20Him_45.mp3
Bill Murphy And Mistery,Praise His Name,http://bap-tizum.com/sites/default/files/audio/Bill%20Murphy%20And%20Mistery_Praise%20His%20Name_45.mp3
Bill Murphy And Mistery,Praise His Name,http://bap-tizum.com/sites/default/files/audio/Bill%20Murphy%20And%20Mistery_Praise%20His%20Name_45_0.mp3
Staple Singers,Pray On,http://bap-tizum.com/sites/default/files/audio/Pray_On_0.mp3
Rev. Reuben L. Henry,Prayer of Faith Part 2,http://bap-tizum.com/sites/default/files/audio/Prayer_of_Faith_Part_2.mp3
The Choraleers of Dayton Ohio,Prayer Room,http://bap-tizum.com/sites/default/files/audio/Prayer_Room.mp3
The Mighty Gospel Shepherds,Prayer For Today,http://bap-tizum.com/sites/default/files/audio/The%20Mighty%20Gospel%20Shepherds_Prayer%20For%20Today_45.mp3
Jesse J. Johnson,Precious King,http://bap-tizum.com/sites/default/files/audio/Jesse%20J.%20Johnson_Precious%20King_45.mp3
Rev. C.L. Franklin,Precious Lord,http://bap-tizum.com/sites/default/files/audio/Precious_Lord_0.mp3
Five Stars Of Harmony,Precious Lord,http://bap-tizum.com/sites/default/files/audio/Five%20Stars%20Of%20Harmony_Precious%20Lord_45.mp3
Miss Evelyn Tyler And The Tyler Singers,Precious Lord,http://bap-tizum.com/sites/default/files/audio/Miss%20Evelyn%20Tyler%20And%20The%20Tyler%20Singers_Precious%20Lord_45.mp3
Aretha Franklin,Precious Lord pt 2,http://bap-tizum.com/sites/default/files/audio/Aretha%20Franklin_Precious%20Lord%20pt%202_45.mp3
Aretha Franklin,Precious Lord pt 2,http://bap-tizum.com/sites/default/files/audio/Aretha%20Franklin_Precious%20Lord%20pt%202_45_0.mp3
Betty M. Rodgers,Precious Lord pt 2,http://bap-tizum.com/sites/default/files/audio/Betty%20M.%20Rodgers_Precious%20Lord%20pt%202_45.mp3
Sensational Harmoneers,Precious Memories,http://bap-tizum.com/sites/default/files/audio/Precious_Memories.mp3
Jubilee Hummingbirds,Press My Dying Pillow,http://bap-tizum.com/sites/default/files/audio/Press_My_Dying_Pillow.mp3
The Dynamic Soul Superiors,Rain,http://bap-tizum.com/sites/default/files/audio/Rain.mp3
Quinton Kimble and The Gospel Trumpets,Read It All,http://bap-tizum.com/sites/default/files/audio/Read_It_All.mp3
Brother Nolan featuring Jatanya Mitchel,Ready When Jesus Comes,http://bap-tizum.com/sites/default/files/audio/Ready_When_Jesus_Comes.mp3
The Sonlight,Receive The Power,http://bap-tizum.com/sites/default/files/audio/Receive_The_Power.mp3
Shirley A. Johnson And Otis G. Johnson,Recieve The Power,http://bap-tizum.com/sites/default/files/audio/Shirley%20A.%20Johnson%20And%20Otis%20G.%20Johnson_Recieve%20The%20Power_45.mp3
The Gospelaires,"Remember Me, Lord pt 1","http://bap-tizum.com/sites/default/files/audio/The%20Gospelaires_Remember%20Me,%20Lord%20pt%201_45.mp3"
The Gospelaires,"Remember Me, Lord pt 2","http://bap-tizum.com/sites/default/files/audio/The%20Gospelaires_Remember%20Me,%20Lord%20pt%202_45.mp3"
The Dixie Airs,Rev. King Had a Time,http://bap-tizum.com/sites/default/files/audio/Rev._King_Had_a_Time.mp3
The Dixie Airs,Rev. King Had A Time,http://bap-tizum.com/sites/default/files/audio/The%20Dixie%20Airs_Rev.%20King%20Had%20A%20Time_45.mp3
The Men's Chorus Of Ward A.M.E Church,Revive Us Again,http://bap-tizum.com/sites/default/files/audio/The%20Men's%20Chorus%20Of%20Ward%20A.M.E%20Church_Revive%20Us%20Again_45.mp3
Booker Brown & The Brown Specials,Reward His Service,http://bap-tizum.com/sites/default/files/audio/Reward_His_Service.mp3
Ruby Shelton,The Rich Man,http://bap-tizum.com/sites/default/files/audio/The_Rich_Man.mp3
The Gospel Keynotes,Ride The Ship To Zion,http://bap-tizum.com/sites/default/files/audio/The%20Gospel%20Keynotes_Ride%20The%20Ship%20To%20Zion_45.mp3
CBS Trumpeteers,Right John,http://bap-tizum.com/sites/default/files/audio/Right_John.mp3
The Awakening Echoes,The Right Road,http://bap-tizum.com/sites/default/files/audio/The_Right_Road.mp3
Wanda Talford,On The Right Road Now,http://bap-tizum.com/sites/default/files/audio/Wanda%20Talford_On%20The%20Right%20Road%20Now_45.mp3
Carver Heights Baptist Church Choir,Rise Up And Walk,http://bap-tizum.com/sites/default/files/audio/Carver%20Heights%20Baptist%20Church%20Choir_Rise%20Up%20And%20Walk_45.mp3
Carver Heights,Rise Up And Walk,http://bap-tizum.com/sites/default/files/audio/Carver%20Heights_Rise%20Up%20And%20Walk_45.mp3
Pilgrim Jubilee Singers,River Of Jordan,http://bap-tizum.com/sites/default/files/audio/Pilgrim%20Jubilee%20Singers_River%20Of%20Jordan_45.mp3
Missionary Essie Moss,The Road Is Rough,http://bap-tizum.com/sites/default/files/audio/Missionary%20Essie%20Moss_The%20Road%20Is%20Rough_45.mp3
The Masters of Harmony,Rock in a Weary Land,http://bap-tizum.com/sites/default/files/audio/Rock_in_a_Weary_Land.mp3
Rev. Clay Evans And The Ship,Room At The Cross,http://bap-tizum.com/sites/default/files/audio/Rev.%20Clay%20Evans%20And%20The%20Ship_Room%20At%20The%20Cross_45.mp3
Raymond Rasberry,Run On To Jesus,http://bap-tizum.com/sites/default/files/audio/Raymond%20Rasberry_Run%20On%20To%20Jesus_45.mp3
The Hightower Brothers,Runnin' For Jesus,http://bap-tizum.com/sites/default/files/audio/The%20Hightower%20Brothers_Runnin'%20For%20Jesus_45.mp3
Spiritual Harmonettes,Running For Jesus,http://bap-tizum.com/sites/default/files/audio/Spiritual%20Harmonettes_Running%20For%20Jesus_45.mp3
Five Blind Boys Of Alabama,Running For My Life,http://bap-tizum.com/sites/default/files/audio/Five%20Blind%20Boys%20Of%20Alabama_Running%20For%20My%20Life_45.mp3
Seven Sons Singers,Running This Race,http://bap-tizum.com/sites/default/files/audio/Running_This_Race.mp3
The Gospel Believers,The Saints Go Marching In,http://bap-tizum.com/sites/default/files/audio/The_Saints_Go_Marching_In.mp3
Unknown Artist,Satisfied With Jesus,http://bap-tizum.com/sites/default/files/audio/Satisfied_With_Jesus.mp3
The Blind Boys Of Alabama,Satisfied With Jesus,http://bap-tizum.com/sites/default/files/audio/The%20Blind%20Boys%20Of%20Alabama_Satisfied%20With%20Jesus_45.mp3
Traditional,Satisfied With Jesus,http://bap-tizum.com/sites/default/files/audio/Traditional_Satisfied%20With%20Jesus_45.mp3
Sister Victor Hawkins,Save a Seat For Me,http://bap-tizum.com/sites/default/files/audio/Save_a_Seat_For_Me.mp3
Robert Moore,Save A Seat For Me,http://bap-tizum.com/sites/default/files/audio/Robert%20Moore_Save%20A%20Seat%20For%20Me_45.mp3
Sister Victoria Hawkins,Save A Seat For Me,http://bap-tizum.com/sites/default/files/audio/Sister%20Victoria%20Hawkins_Save%20A%20Seat%20For%20Me_45.mp3
The Soul Searchers,Save A Soul In Every Town,http://bap-tizum.com/sites/default/files/audio/The%20Soul%20Searchers_Save%20A%20Soul%20In%20Every%20Town_45.mp3
Brother Hayes and the Farmer Singers,Saved and Sanctified,http://bap-tizum.com/sites/default/files/audio/Saved_and_Sanctified.mp3
Cowan Family,Savior Lead Me,http://bap-tizum.com/sites/default/files/audio/Cowan%20Family_Savior%20Lead%20Me_45.mp3
Cowan Family,Savior Lead Me,http://bap-tizum.com/sites/default/files/audio/Cowan%20Family_Savior%20Lead%20Me_45_0.mp3
Alexander Gospel Specials,Search Me Lord,http://bap-tizum.com/sites/default/files/audio/Alexander%20Gospel%20Specials_Search%20Me%20Lord_45.mp3
Alexander Gospel Specials,Search Me Lord,http://bap-tizum.com/sites/default/files/audio/Alexander%20Gospel%20Specials_Search%20Me%20Lord_45_0.mp3
Dwain Vineyard,Searching For The Truth,http://bap-tizum.com/sites/default/files/audio/Searching_For_The_Truth.mp3
Tommy Brown Gospel Singers,See God Face to Face,http://bap-tizum.com/sites/default/files/audio/See_God_Face_to_Face.mp3
Sensational Nightingales,See How They Done My Lord,http://bap-tizum.com/sites/default/files/audio/Sensational%20Nightingales_See%20How%20They%20Done%20My%20Lord_45.mp3
The Masters of Harmony,Seek-Seek,http://bap-tizum.com/sites/default/files/audio/Seek-Seek.mp3
Southern Echoes,Seeking Me,http://bap-tizum.com/sites/default/files/audio/Southern%20Echoes_Seeking%20Me_45.mp3
Christland Singers,Sell Out To The Master,http://bap-tizum.com/sites/default/files/audio/Christland%20Singers_Sell%20Out%20To%20The%20Master_45.mp3
Christland Singers,Sell Out To The Master,http://bap-tizum.com/sites/default/files/audio/Christland%20Singers_Sell%20Out%20To%20The%20Master_45_0.mp3
Billy Bowers,Send It On Down,http://bap-tizum.com/sites/default/files/audio/Send_It_On_Down.mp3
Dynamic Conceleers,"Send Me, I'll Go","http://bap-tizum.com/sites/default/files/audio/Dynamic%20Conceleers_Send%20Me,%20I'll%20Go_45.mp3"
Golden Travelers,Serve Him,http://bap-tizum.com/sites/default/files/audio/Golden%20Travelers_Serve%20Him_45.mp3
Bell Jubilee Singers,"Shadrach, Meshach, And Abendnego","http://bap-tizum.com/sites/default/files/audio/Bell%20Jubilee%20Singers_Shadrach,%20Meshach,%20And%20Abendnego_45.mp3"
Universal Liberty Radio Chorus,Shake A Hand,http://bap-tizum.com/sites/default/files/audio/Universal%20Liberty%20Radio%20Chorus_Shake%20A%20Hand_45.mp3
Travelin' Kings,Shake Me Jesus,http://bap-tizum.com/sites/default/files/audio/Travelin'%20Kings_Shake%20Me%20Jesus_45.mp3
"New Jerusalem Baptist Choir Of Detroit, Michigan","Shasrach, Meshach, And Abed-Nego","http://bap-tizum.com/sites/default/files/audio/New%20Jerusalem%20Baptist%20Choir%20Of%20Detroit,%20Michigan_Shasrach,%20Meshach,%20And%20Abed-Nego_45.mp3"
Miss Dora Johnson,In The Shelta Of The Rock,http://bap-tizum.com/sites/default/files/audio/Miss%20Dora%20Johnson_In%20The%20Shelta%20Of%20The%20Rock_45.mp3
Reverend Cleophus Robinson,Shout Shout,http://bap-tizum.com/sites/default/files/audio/Reverend%20Cleophus%20Robinson_Shout%20Shout_45.mp3
The True Spirit Gospel Singers,Show Me The Way,http://bap-tizum.com/sites/default/files/audio/The%20True%20Spirit%20Gospel%20Singers_Show%20Me%20The%20Way_45.mp3
The Ramada Singers,Simon Peter,http://bap-tizum.com/sites/default/files/audio/Simon_Peter.mp3
The Banks Bros. And The Greater Harvest Choir,Sing On,http://bap-tizum.com/sites/default/files/audio/The%20Banks%20Bros.%20And%20The%20Greater%20Harvest%20Choir_Sing%20On_45.mp3
The Community Of One,Singing Songs About Jesus,http://bap-tizum.com/sites/default/files/audio/The%20Community%20Of%20One_Singing%20Songs%20About%20Jesus_45.mp3
Morgan Babb,Sinner! Don't Wait,http://bap-tizum.com/sites/default/files/audio/Sinner_Dont_Wait.mp3
The Prodigal Jerome-Meriwether,Sinner's Prayer,http://bap-tizum.com/sites/default/files/audio/The%20Prodigal%20Jerome-Meriwether_Sinner's%20Prayer_45.mp3
Dwain Vineyard,Sit Down and Rest Your Soul,http://bap-tizum.com/sites/default/files/audio/Sit_Down_and_Rest_Your_Soul.mp3
Bro. Joe Cheatham,Slip Away To Jesus (Before It's Too Late),http://bap-tizum.com/sites/default/files/audio/Bro.%20Joe%20Cheatham_Slip%20Away%20To%20Jesus%20(Before%20It's%20Too%20Late)_45.mp3
Bro. Joe Cheatham,Slip Away To Jesus (Before It's Too Late),http://bap-tizum.com/sites/default/files/audio/Bro.%20Joe%20Cheatham_Slip%20Away%20To%20Jesus%20(Before%20It's%20Too%20Late)_45_0.mp3
Fidelia McCowin & Ulysses McCowin - Sax,Slow Down and Live,http://bap-tizum.com/sites/default/files/audio/Slow_Down_and_Live.mp3
The Gospel Clefs,So Good,http://bap-tizum.com/sites/default/files/audio/The%20Gospel%20Clefs_So%20Good_45.mp3
Sister Josephine James,So Much To Talk About,http://bap-tizum.com/sites/default/files/audio/So_Much_To_Talk_About.mp3
Brother Joe May,So Much To Talk About,http://bap-tizum.com/sites/default/files/audio/Brother%20Joe%20May_So%20Much%20To%20Talk%20About_45.mp3
Brother Joe May,So Much To Talk About,http://bap-tizum.com/sites/default/files/audio/Brother%20Joe%20May_So%20Much%20To%20Talk%20About_45_0.mp3
Thompson Community Singers,Soldier In God's Army,http://bap-tizum.com/sites/default/files/audio/Thompson%20Community%20Singers_Soldier%20In%20God's%20Army_45.mp3
The Gospelrama Chorus,Soldiers In The Army,http://bap-tizum.com/sites/default/files/audio/The%20Gospelrama%20Chorus_Soldiers%20In%20The%20Army_45.mp3
Reverend Cleophus Robinson,Solemn Prayer,http://bap-tizum.com/sites/default/files/audio/Reverend%20Cleophus%20Robinson_Solemn%20Prayer_45.mp3
The Consolers,Some Sweet Day Afterwhile,http://bap-tizum.com/sites/default/files/audio/The%20Consolers_Some%20Sweet%20Day%20Afterwhile_45.mp3
Wayne And Alice And The McAllister Singers,Somebody Bigger Than You And I,http://bap-tizum.com/sites/default/files/audio/Wayne%20And%20Alice%20And%20The%20McAllister%20Singers_Somebody%20Bigger%20Than%20You%20And%20I_45.mp3
Nathaniel And The Gospel Five,Somebody Needs It Now,http://bap-tizum.com/sites/default/files/audio/Nathaniel%20And%20The%20Gospel%20Five_Somebody%20Needs%20It%20Now_45.mp3
The Masters of Harmony,Someone Who Cares,http://bap-tizum.com/sites/default/files/audio/Someone_Who_Cares.mp3
Emma Tucker,Something to Tell Jesus,http://bap-tizum.com/sites/default/files/audio/Something_to_Tell_Jesus.mp3
Bill Moss And The Celestials,Something Within,http://bap-tizum.com/sites/default/files/audio/Bill%20Moss%20And%20The%20Celestials_Something%20Within_45.mp3
Bill Moss And The Celestials,Something Within,http://bap-tizum.com/sites/default/files/audio/Bill%20Moss%20And%20The%20Celestials_Something%20Within_45_0.mp3
Los Angeles Angels,Something Within Me,http://bap-tizum.com/sites/default/files/audio/Los%20Angeles%20Angels_Something%20Within%20Me_45.mp3
The Nightingales,Somewhere To Lay My Head,http://bap-tizum.com/sites/default/files/audio/The%20Nightingales_Somewhere%20To%20Lay%20My%20Head_45.mp3
Chimes Of Love,Soon And Very Soon,http://bap-tizum.com/sites/default/files/audio/Chimes%20Of%20Love_Soon%20And%20Very%20Soon_45.mp3
Rev. Columbus Mann and His Penecostal Choir,Soon Very Soon,http://bap-tizum.com/sites/default/files/audio/Soon_Very_Soon.mp3
The Friendly Five,Stand Up for The Lord,http://bap-tizum.com/sites/default/files/audio/Stand_Up_For_The_Lord.mp3
The Soul Stirrers,Stand By Me Father,http://bap-tizum.com/sites/default/files/audio/The%20Soul%20Stirrers_Stand%20By%20Me%20Father_45.mp3
Reverend Julius Cheeks & The Sensational Nightingales,Standing at the Judgement,http://bap-tizum.com/sites/default/files/audio/Standing_at_the_Judgement.mp3
The Junior Hummingbirds,Standing At The Judgement,http://bap-tizum.com/sites/default/files/audio/The%20Junior%20Hummingbirds_Standing%20At%20The%20Judgement_45.mp3
Liz Davis,Standing In The Need Of Prayer,http://bap-tizum.com/sites/default/files/audio/Liz%20Davis_Standing%20In%20The%20Need%20Of%20Prayer_45.mp3
The Kingdom Bound Singers,Standing By The Way,http://bap-tizum.com/sites/default/files/audio/The%20Kingdom%20Bound%20Singers_Standing%20By%20The%20Way_45.mp3
Memphis Spritual Four,Step By Step pt 1,http://bap-tizum.com/sites/default/files/audio/Memphis%20Spritual%20Four_Step%20By%20Step%20pt%201_45.mp3
Memphis Spiritual Four,Step By Step pt 2,http://bap-tizum.com/sites/default/files/audio/Memphis%20Spiritual%20Four_Step%20By%20Step%20pt%202_45.mp3
Norris Turner and the Mt. Muriah Gospel Chorus,Stop and Get Religion,http://bap-tizum.com/sites/default/files/audio/Stop_and_Get_Religion.mp3
Dixie Hummingbirds,Stop By Here,http://bap-tizum.com/sites/default/files/audio/Dixie%20Hummingbirds_Stop%20By%20Here_45.mp3
Dixie Hummingbirds,Stop By Here,http://bap-tizum.com/sites/default/files/audio/Dixie%20Hummingbirds_Stop%20By%20Here_45_0.mp3
The McAllister Singers,Stop By Here,http://bap-tizum.com/sites/default/files/audio/The%20McAllister%20Singers_Stop%20By%20Here_45.mp3
Southern Echos,The Story of Job,http://bap-tizum.com/sites/default/files/audio/The_Story_of_Job.mp3
Southern Echoes,The Story Of The Job,http://bap-tizum.com/sites/default/files/audio/Southern%20Echoes_The%20Story%20Of%20The%20Job_45.mp3
Brother Will Hairston,Story Of President Kennedy,http://bap-tizum.com/sites/default/files/audio/Brother%20Will%20Hairston_Story%20Of%20President%20Kennedy_45.mp3
Brother Will Hairston,Story Of President Kennedy,http://bap-tizum.com/sites/default/files/audio/Brother%20Will%20Hairston_Story%20Of%20President%20Kennedy_45_0.mp3
Gospel Ensemble,Straighten Up,http://bap-tizum.com/sites/default/files/audio/Straighten_Up.mp3
Inez Andrews And The Andrewettes,Stranger In The City,http://bap-tizum.com/sites/default/files/audio/Inez%20Andrews%20And%20The%20Andrewettes_Stranger%20In%20The%20City_45.mp3
Pilgrim Jubilee Singers,Stretch Out,http://bap-tizum.com/sites/default/files/audio/Pilgrim%20Jubilee%20Singers_Stretch%20Out_45.mp3
Rev. Columbus Mann and His Penecostal Choir,The Sun is Almost Down,http://bap-tizum.com/sites/default/files/audio/The_Sun_is_Almost_Down.mp3
Rev. Maceo Woods And The Christian Tabernacle Choir,Sunshine,http://bap-tizum.com/sites/default/files/audio/Rev.%20Maceo%20Woods%20And%20The%20Christian%20Tabernacle%20Choir_Sunshine_45.mp3
Sons of the South,Surely It Was God,http://bap-tizum.com/sites/default/files/audio/Surely_It_Was_God.mp3
Rev. Willingham And The Swanne Quintet,Sweep Around Your Own Door,http://bap-tizum.com/sites/default/files/audio/Rev.%20Willingham%20And%20The%20Swanne%20Quintet_Sweep%20Around%20Your%20Own%20Door_45.mp3
